text,humor
Iraqi Kurdish leader calls for non-binding independence referendum ,True
Syrian army threatens to encircle Aleppo as talks falter:  ,True
Canada's Syrian refugee plan draws U.S. Senate panel scrutiny ,True
"First U.S. case of Zika virus contracted in Dallas County, according to health officials.  ",True
Take a peek inside Hong Kong's 'Silicon Alley'.  ,True
North Korea tells U.N. agencies it plans to launch a satellite later this month:  ,True
Spain's king picks socialist chief to try to form government ,True
Britain says Russia trying to carve out mini-state for Assad in Syria ,True
"Security officials, protesters clash during Pakistan strike ",True
Venezuela ex-ministers seek probe into $300 billion in lost oil revenue ,True
Two injured as explosion forces plane to turn back in Somalia ,True
Colombia says time running out for peace talks with ELN rebels ,True
Russia slaps travel ban on five U.S. officials ,True
Chinese airlines join forces to write a blacklist of rude passengers.  ,True
Iran should diversify economy even if oil rises: Rouhani ,True
Afghanistan needs long-term U.S. commitment: General Campbell ,True
Germany's Gabriel calls for fewer migrants as registrations triple on year ,True
"U.S.-led coalition aims to recapture ISIS 'caliphate' in Iraq, Syria ",True
EU designs permanent outer circle to keep Britain in ,True
Kenya holds trucks carrying food aid into Somalia on militant fears ,True
Ugandan general sent to maximum security prison after criticizing long-ruling president:  ,True
India's Tata Motors is to rename its soon-to-be-launched 'Zica' car amid global virus fears:  ,True
Britain rules out sending combat troops to Libya ,True
"Ugandan general charged, jailed after criticizing long-ruling president ",True
"U.S., allies conduct 20 air strikes in Iraq, six in Syria: U.S. military ",True
Afghan boy dubbed 'Lionel Messi's biggest fan' is waiting to meet the footballer.  ,True
Stranded migrants block main Greece-Macedonia artery demanding passage ,True
How Dutch police are training eagles to snatch enemy drones:  ,True
"NATO strikes Islamic State radio station in Afghanistan, as U.S. ups campaign ",True
North Korea notifies IMO of planned satellite launch ,True
Tycoon Tapie shapes up as Trump of French presidentials ,True
"The Zika virus could spread to Africa and Asia, with the world's highest birth rates: WHO.  ",True
Syrian army presses Aleppo attack as U.N. envoy meets government:  ,True
"Migrants stranded in Greece by taxi, tractor protests ",True
ISIS pushed back in Syria and Iraq but threatening Libya: U.S. Secretary of State Kerry.  ,True
Russia scolds UK's Hammond for saying Putin fanning Syrian civil war ,True
Rio 2016 Olympics organizing committee says it is worried by Zika virus. More on Zika: ,True
Travel ban fuels talk of Myanmar constitutional challenge ,True
At least one killed in more violence in Burundi ,True
Denmark extends border control on border with Germany ,True
Islamist groups in Syria talks on individual basis: Russia ,True
Merkel presses Putin to ensure Ukraine ceasefire holds ,True
"More than 62,000 migrant arrivals in Greece last month: IOM ",True
Senior opposition negotiator Alloush says not optimistic on talks ,True
"Nine migrants, including two babies drowned off Turkish coast: coastguard ",True
Jordan needs international help over refugee crisis: King Abdullah ,True
Iraqis running out of food and medicine in besieged Falluja ,True
China's nuclear envoy in North Korea amid sanctions push: KCNA ,True
EU envoy appalled by Putin ally's murder threats to Russian opposition figure ,True
No government in sight as Spain's king wraps up second round of talks ,True
Australian PM Turnbull weighs early poll to break political deadlock  ,True
Haiti PM to resign so consensus government can be formed: sources ,True
"Syrian army, allies gain more ground north of Aleppo ",True
Britain and EU strike deal on nations blocking unwanted new laws  ,True
Passengers evacuated after bomb threat on local Portugal flight ,True
RBI plans to ease rules for start-ups to access funds  ,True
"Budget key for reforms, lowering inflation - Raghuram Rajan  ",True
Mines ministry proposes scrapping export tax on iron ore from Goa  ,True
U.S. calls on China to clarify status of booksellers  ,True
"Adele tops Billboard, Rihanna's million 'Anti' giveaway ineligible  ",True
"U.S. oil falls on China economic woes, rising OPEC supply  ",True
Asian shares slip as crude resumes drop  ,True
Pentagon to hike spending request to fund fight versus Islamic State  ,True
U.S. adds five Russian officials to human rights sanctions list ,True
"Nations gather in Rome to discuss anti-Islamic State push, Libya ",True
"Putin is fanning Syrian civil war, Britain's Hammond says ",True
Raul Castro makes a state visit to France. Watch here:  ,True
Thailand gears up for one million visitors during Lunar New Year.  ,True
Five Czechs missing in Lebanon since July have been found ,True
U.S. judge orders explanation of Iran prisoner deal ,True
U.N. announces start of Syria peace talks as government troops advance:  ,True
"Tunisia police, Islamist militants clash, two dead: government ",True
Germany's Merkel under increasing pressure to reduce refugee numbers: ally ,True
Distressed freighter off French coast towed to Bilbao ,True
France and Belgium tighten security cooperation post attacks ,True
WHO declares Zika virus a global public health emergency:  ,True
Anti nuclear test agency urges nations to ratify ban ,True
U.S. weighs options to speed Iraq's fight to retake Mosul ,True
Saudi Arabia says 375 civilians killed on its border in Yemen war ,True
Cologne steps up security for carnival after attacks at New Year ,True
German-Russian ties feel Cold War-style chill over rape case ,True
Israelis near Gaza fear Hamas is tunnelling beneath them:  ,True
Germany offers Afghanistan help to take back migrants ,True
Israelis near Gaza fear Hamas is tunneling beneath them ,True
U.S. envoy visited Kurdish-held Syrian north ,True
Ukraine's Poroshenko says sanctions against Russia must remain ,True
Ex-IMF chief Rato faces trial over Spanish credit card use ,True
Israel hopes for EU leverage with East Mediterranean push ,True
China busts $8 billion online Ponzi scheme - but why is it so vulnerable to fraud?  ,True
"Syrian government forces attack rebels near Aleppo, talks to convene ",True
Syrian opposition says it will meet U.N. envoy after he gave them a 'positive response':  ,True
U.N. chief Ban Ki-moon says Israel and Palestine must read the writing on the wall. More:  ,True
"U.N. chief tells Israel, Palestinians: 'writing is on the wall' ",True
Death toll up to 70 from Islamic State attack on Damascus: monitor.  ,True
Hundreds of  Aung San Suu Kyi allies form Myanmar's ruling party after decades of struggle:  ,True
"Snowden, Colombia, Greek islanders among Nobel Peace Prize tips ",True
Ivory Coast ex-president presented as peace-loving victim of France ,True
Battle to honor slain Putin critic Nemtsov unfolds beneath Kremlin towers ,True
Russia's military says Turkey's airspace violation claim a 'provocation' ,True
Artists and prisoners face former foes as Myanmar's new rulers take seats ,True
"More than 3,000 Syrians fled to Turkey in past three days: aid agency ",True
China's Xi sets up five new 'battle zones' in military reform push ,True
Russian air force continues pounding 'terrorists' in Syria: agencies ,True
U.N.'s Ban says Saudi Arabia and Iran should compromise ,True
Syrian opposition to meet U.N. envoy after 'positive response' ,True
"Afghan suicide bomb kills 10, wounds 20: deputy minister ",True
U.N. rights boss calls on Turkey to investigate shooting by security forces ,True
Al Qaeda militants seize southern Yemeni town: residents ,True
Explosion near parliament in Afghan capital Kabul: witnesses ,True
Chinese man jailed for 23 years freed after verdict overturned ,True
War crimes should not be part of any Syria amnesty: U.N. rights boss ,True
China sentences two men to death in killing of Tibetan religious leader ,True
Chelsea captain Terry says to leave at end of season  ,True
China says U.S. seeks 'hegemony' after South China Sea sailing ,True
"In India, govt aid helps carmakers go green and cheap to fight smog crisis  ",True
OAS joins efforts to rescue Haiti election process as clock ticks ,True
Zika virus spreads fear among pregnant Brazilians  ,True
Israeli troops shoot and kill Palestinian attacker in West Bank: army ,True
"China, Hong Kong stocks down after weak factory activity survey  ",True
China shares subdued as economic news disappoints  ,True
Chinese airline passengers to start transiting Taiwan ,True
"Oil falls as Asia economies slow, prospect of crude output cut dims  ",True
"Asia stocks edge up after Japan policy boost, debt shines  ",True
CDC expected to declare end to Chipotle's E.coli outbreak as soon as Monday: WSJ  ,True
