text,humor
Haiti postpones Carnival as president steps down amid unrest ,False
"Hollande, Merkel stress migrant crisis needs EU solution ",False
German police raid homes of suspected militants near western city of Mainz ,False
"Decrying graft, Pope to tour poor, violent corners of Mexico ",False
"Chilean alleges sex abuse cover-up, asks pope to sack bishop ",False
"Iran-backed militia warns against sending Arab forces to Syria, Iraq ",False
U.N. rights chief meets families of Sri Lanka's war victims ,False
Egyptian police shoot four suspected militants in raid near Cairo ,False
"U.S., allies conduct 17 strikes against Islamic State: U.S. military ",False
Second member of IS execution cell identified as Briton: report ,False
Saudi King Salman calls for others not to interfere in kingdom ,False
"Obscure at home, 'Texas Daddy' is a right-wing darling in Japan ",False
"Burundi grenade attacks kill four, including a child ",False
Spain arrests seven with suspected Islamist militant links ,False
Bootleg liquor kills at least 24 in Indonesian village: media ,False
Algerian lawmakers pass reforms boosting parliament powers ,False
Several dual citizens in Iran face espionage charges: official ,False
Turkey delivers aid across border as Syrian forces step up Aleppo assault ,False
"In Aleppo, underground schools face bombardments and burnout ",False
Majority of Spaniards would prefer centre-left coalition: poll ,False
"Sudanese migrant stabs Israeli soldier, is shot dead: police ",False
UK PM Cameron rebuked by party members for ignoring their views on EU ,False
UAE says ready to send ground troops to Syria ,False
"Unidentified aircraft bombs Libya's Derna, three dead: witness ",False
Britons vote Thatcher most influential woman of past 200 years  ,False
"In southern Africa, an illusion built on aid heralds hope and hunger ",False
Malaysia's new Twitter police target critics of PM Najib  ,False
Tunisia. Five years after the 'Arab Spring' Photo essay:  ,False
North Korea launches rocket it says is carrying satellite  ,False
Tunisia finishes Libya border fence intended to keep out militants ,False
Iraq's water minister judges only tiny danger of Mosul dam collapse ,False
"Iranian-British ex-BBC journalist is in Evin prison, relatives say ",False
Australian woman freed after kidnap by al Qaeda in Burkina Faso ,False
Syrian President Assad's mother dies aged 86: state media ,False
Austria threatens to extend border controls: newspaper ,False
Haiti set to form transitional government to fill power vacuum ,False
Five Czechs killed as huge Austrian avalanche buries 17 ,False
"Dutch 'no' on Ukraine pact would force rethink, minister says ",False
El Salvador detains ex-soldiers for 1989 Jesuit priest killings ,False
Nations aim for Afghan peace talks with Taliban by end-February ,False
Anti-Islam movement PEGIDA stages protests across Europe ,False
Iraqi PM rejects idea of building security wall around Baghdad ,False
Stade de France reopens for first time since Paris attacks ,False
Hundreds more candidates allowed to contest Iran election ,False
Somalia says bomb caused plane blast ,False
Sri Lankan nationalists protest U.N. rights chief's visit on war crimes ,False
"U.S., allies conduct 16 strikes against Islamic State: U.S. military ",False
"Turkey must cut migrant flows to Europe, top EU official says ",False
Egypt returns body of slain Italian student -state news agency ,False
"Explosion kills eight, injures dozens in Pakistan city of Quetta ",False
British member of Vatican sexual abuse commission leaves ,False
Al Qaeda claims responsibility for attack on U.N. base in Mali ,False
Afghan interior minister close to quitting as crisis deepens: sources ,False
"Syrian foreign minister warns Saudis against incursion, will be resisted ",False
Merkel urges better protection of EU external borders ,False
"Nigerians have image problem abroad, hampers emigration to West: president ",False
Austria's finance minister asks EU to cover costs of additional migrants ,False
Three British troops injured in covert operation in Iraq - Mirror ,False
Australian state premier offers 267 asylum seekers refuge ,False
Iran mocks Saudi offer to send ground troops to Syria ,False
China faces diplomatic 'crisis' over missing Hong Kong booksellers  ,False
"On Turkish side of border, Syrian refugees wait and worry ",False
Al Qaeda mourns death of top commander in Yemen ,False
Efforts to revive Afghan peace talks continue in Pakistan ,False
"Unpaid and angry, some Chinese workers ditch holidays to protest  ",False
"As Myanmar powerbrokers talk, could Suu Kyi emerge as president? ",False
"Australian foreign minister met Assange lawyers, offers consular assistance  ",False
"Pentagon releases photos tied to Afghan, Iraq detainee abuse  ",False
"Despite Libya urgency, hurdles to quick action against Islamic State ",False
Guinea journalist killed in clashes between opposition factions ,False
"Earthquake in Taiwan causes building collapse. 123 people rescued so far, say firefighters.  ",False
Syrian govt. not serious about political solution: rebel leader ,False
"North Korea could be ready for missile launch by Super Bowl, U.S. source says:  ",False
Haiti protesters stone man to death as political crisis deepens ,False
North Korea could be ready to launch missile test by Super Bowl Sunday: U.S. intelligence,False
Al Qaeda group claims kidnapping of Australians in Burkina Faso ,False
Magnitude 6.4 earthquake hits southern Taiwan: USGS ,False
Satellite images show arrival of fuel trucks at North Korea launch site: think tank ,False
Taiwan's local city government in Tainan confirms half collapsed building after 6.7 magnitude earthquake.,False
"With China's economy growing at its slowest in 25 years, tensions are rising:  ",False
"Canada to boost troops in anti-ISIS mission, keep some planes: source ",False
German spy agency says Islamic State is sending fighters disguised as refugees:  ,False
"U.S., Britain eye letting UK spy agencies seek email, chat data from U.S. companies ",False
Serbian minister dismissed over insult to journalist ,False
France's FN under fire from within over its anti-euro stance ,False
"Nunchaku, street fighting and swordplay by a team of youths. Meet the ninjas of Gaza:  ",False
Germany's domestic intelligence agency says ISIS sending fighters disguised as refugees:  ,False
Italian student killed in Egypt criticized Cairo government in articles ,False
"Hotel fire in Iraqi Kurdistan kills 17, governor tells local TV ",False
U.N. migration chief says Angela Merkel is a hero ,False
"WikiLeaks' Assange calls on Sweden, Britain to allow him freedom after U.N. panel report:  ",False
Militant group sidelined as Turkey unveils plan to end Kurdish unrest:  ,False
German spy agency head says ISIS sending fighters disguised as refugees:  ,False
China's Xi says dedicated to maintaining peace on Korean peninsula ,False
"U.S. and allies aim to track North Korean rocket, launch window from Monday ",False
Israeli troops shoot dead a Palestinian teen hurling Molotov: army ,False
"Armed with new U.S. money, NATO to strengthen Russia deterrence ",False
"Ukraine needs new-look government, says outgoing economy minister ",False
Scuffles break out over construction of migrant center on Greek island of Kos ,False
EU negotiators dissect but don't demolish draft deal for Britain ,False
UK to spray insecticide inside planes from Zika-affected regions:  ,False
Syrian rebel commander says northern Aleppo countryside 'totally encircled':  ,False
"German far-right's language is close to that of Nazis, Gabriel says ",False
"French PM defends emergency rule, says terror threat 'here to last' ",False
PM Cameron wins approval from Poland's Kaczynski on deal to keep Britain in EU ,False
Travel agency in isolated Gaza recalls the 'golden' 1950s ,False
Indian trucks cross freely into Nepal for first time in four months ,False
Pope to hold historic meeting in Cuba with Russian Orthodox Church head: Vatican ,False
"China says 49 detained for Tianjin blasts, losses at $1 billion ",False
Iraq's top Shi'ite cleric suspends weekly political sermons ,False
More than 100 people 'unaccounted for' after South Africa mine collapse - union ,False
European Parliament calls for release of HK booksellers detained in China ,False
"Poland wants Britain in EU, backs some of Cameron's proposals ",False
China says told North Korea does not want to see tensions rise  ,False
"It's complicated, China says of relationship with Taiwan ",False
